OBVOD;CKAND;VSTRANA;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;HLASY_K1;PROC_K1;URIZ_PR_K1;ZVOLEN_K1;LOS_K1;HLASY_K2;PROC_K2;URIZ_PR_K2;ZVOLEN_K2;LOS_K2;NAZEV_VS
45;1;53;"Pavel";"Stanìk";"JUDr.";"";47;"advokát";"Pøedmìøice nad Labem";570672;53;53;"A";5993;13.61;13.6189069423929;0;0;0;0;0;0;0;"Obèanská demokratická strana"
45;2;1227;"Petr";"Brábník";"";"";51;"OSVÈ - manager obch. skupiny";"Novı Bydov";570508;1227;1227;"A";1463;3.32;3.32462220202249;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
45;3;1463;"Jan";"Holásek";"JUDr.";"LL.M.";47;"právník, zastupitel mìsta Hradec Králové";"Hradec Králové";569810;99;1049;"A";7445;16.91;16.9185319850017;2;0;15138;70.23;70.23942093541202;1;0;"Jan Holásek - spoleènı kandidát"
45;4;785;"Vladimír";"Dryml";"MUDr.";"";68;"lékaø";"Vrchlabí";579858;99;785;"A";517;1.17;1.17486649244404;0;0;0;0;0;0;0;"Zdraví Sport Prosperita"
45;5;1;"Jan";"Èáp";"prof. MUDr.";"CSc.";67;"lékaø, VŠ uèitel";"Hradec Králové";569810;1;1;"A";4075;9.26;9.26031132825815;0;0;0;0;0;0;0;"KDU-ÈSL"
45;6;1114;"Markéta";"Pakandlová";"JUDr.";"";59;"advokátka";"Hradec Králové";569810;99;1114;"A";2194;4.98;4.98579706851494;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
45;7;47;"Lubomír";"Štìpán";"Ing.";"";66;"stavební projektant";"Hradec Králové";569810;47;47;"A";1996;4.53;4.53584819906828;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
45;8;720;"Pavel";"Vacek";"doc. PhDr.";"Ph.D.";72;"emeritní dìkan PdF UHK, psycholog, zastupitel";"Hradec Králové";569810;99;720;"A";6033;13.7;13.70980570389728;0;0;0;0;0;0;0;"Èeská pirátská strana"
45;9;80;"Jaroslav";"Malı";"prof. MUDr.";"CSc.";73;"lékaø, senátor";"Hradec Králové";569810;99;80;"A";4342;9.86;9.86706056129985;0;0;0;0;0;0;0;"Nezávislı kandidát"
45;10;768;"Jiøí";"Mašek";"MUDr.";"";62;"lékaø, poslanec PSP ÈR";"Hradec Králové";569810;768;768;"A";8587;19.51;19.51369162595159;2;0;6414;29.76;29.76057906458797;0;0;"ANO 2011"
45;11;80;"Igor";"Indrák";"";"";44;"obchodnì - technickı pracovník";"Skøivany";570834;99;80;"A";1360;3.09;3.09055789114873;0;0;0;0;0;0;0;"Nezávislı kandidát"
48;1;1227;"Jiøí";"Matoušek";"Mgr.";"MPA";41;"jednatel spoleènosti";"Javornice";576336;1227;1227;"A";1629;4.19;4.19218693705285;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
48;2;47;"Josef";"Lukášek";"PaedDr.";"";68;"støedoškolskı pedagog";"Bystré";576166;47;47;"A";2491;6.41;6.41052035616861;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
48;3;80;"Drahoslav";"Chudoba";"";"";55;"jednatel spoleènosti";"Rychnov nad Knìnou";576069;99;80;"A";2686;6.91;6.91234752174584;0;0;0;0;0;0;0;"Nezávislı kandidát"
48;4;7;"František";"Mencl";"brig. gen. Ing.";"";65;"øeditel Hasièského záchranného sboru KHK";"Hradec Králové";569810;99;7;"A";2500;6.43;6.43368160996448;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
48;5;1431;"Jan";"Grulich";"Mgr.";"";45;"øeditel ZŠ a MŠ Trivium Plus, krajskı zastupitel";"Sedloòov";576743;721;721;"A";9472;24.37;24.37593288383344;2;0;11432;59.65;59.65040438298982;1;0;"Jan Grulich - senátor z hor"
48;6;1235;"Miroslav";"Antl";"JUDr.";"";65;"senátor P ÈR, VŠ pedagog";"Hradec Králové";569810;1235;1235;"A";10275;26.44;26.44243141695403;2;0;7733;40.34;40.34959561701017;0;0;"ZA OBÈANY"
48;7;53;"Jana";"Drejslová";"Mgr.";"";57;"místostarostka mìsta Rychnov n. K., krajská zast.";"Rychnov nad Knìnou";576069;99;53;"A";7369;18.96;18.96391991353131;0;0;0;0;0;0;0;"Obèanská demokratická strana"
48;8;1114;"Vladimíra";"Lesenská";"Ing.";"";56;"øeditelka Kontaktního pracovištì Ústí n. O. ÚP ÈR";"Tıništì nad Orlicí";576859;99;1114;"A";2436;6.26;6.26897936074939;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
51;1;1114;"Bohumil";"Kasal";"Ing.";"";64;"univerzitní profesor";"Praha 6";500178;99;1114;"A";1644;4.78;4.78338037184672;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
51;2;768;"Libor";"Èernı";"JUDr.";"";52;"poradce ministra";"Nové Mìsto na Moravì";596230;99;768;"A";5018;14.6;14.60036660944455;0;0;0;0;0;0;0;"ANO 2011"
51;3;47;"Zdenìk";"Støíteckı";"Mgr. Bc.";"";50;"podnikovı právník";"Trnava";591840;47;47;"A";1503;4.37;4.37312694579417;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
51;4;1469;"Michal";"Šmarda";"";"";45;"starosta";"Nové Mìsto na Moravì";596230;7;7;"A";8691;25.28;25.28732287817509;2;0;7198;40.18;40.18759421584501;0;0;"SILNİ HLAS Z VYSOÈINY - ÈSSD, Zelení, Budoucnost"
51;5;1238;"Ivana";"Horká";"Ing. Bc.";"";57;"OSVÈ";"Velké Meziøíèí";597007;1238;1238;"A";6853;19.93;19.93948034566033;0;0;0;0;0;0;0;"Nezávislá kandidátka"
51;6;1;"Josef";"Klement";"Ing.";"";49;"místostarosta mìsta ïár nad Sázavou";"ïár nad Sázavou";595209;99;1;"A";10660;31.01;31.01632284907911;2;0;10713;59.81;59.81240578415498;1;0;"KDU-ÈSL"
54;1;80;"Bohumila";"Beranová";"";"";47;"OSVÈ";"Znojmo";593711;99;80;"A";1778;5.88;5.88800211941583;0;0;0;0;0;0;0;"Nezávislı kandidát"
54;2;768;"Martin";"Pavlík";"MUDr.";"Ph.D., EDIC, DESA";50;"øeditel Nemocnice Znojmo, lékaø intenziv. medicíny";"Brno";582786;99;768;"A";6094;20.18;20.18081266350962;0;0;0;0;0;0;0;"ANO 2011"
54;3;158;"Jan";"Grois";"";"";40;"starosta mìsta Znojma";"Znojmo";593711;7;158;"A";7778;25.75;25.75752558201145;2;0;8723;45.42;45.42992552471225;0;0;"Starostové a osobnosti pro Moravu"
54;4;1329;"Tomáš";"Tøetina";"Mgr.";"";48;"starosta Moravského Krumlova";"Moravskı Krumlov";594482;721;721;"A";9172;30.37;30.37387819982117;2;0;10478;54.57;54.57007447528774;1;0;"Spoleènì pro Znojemsko"
54;5;1114;"Rùena";"Šalomonová";"Mgr.";"";66;"øeditelka spoleè., zakl. Rady seniorù Mìsta Znojma";"Znojmo";593711;1114;1114;"A";2226;7.37;7.37159320462297;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
54;6;1227;"Vladimír";"eleznı";"PhDr.";"";75;"podnikatel";"Praha";554782;99;1227;"A";868;2.87;2.87445772758883;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
54;7;47;"Pavel";"Kováèik";"Ing.";"";65;"poslanec Parlamentu Èeské republiky";"Tøebíè";590266;47;47;"A";2281;7.55;7.5537305030301;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
57;1;7;"Ivo";"Bárek";"Ing.";"";58;"senátor";"Vyškov";592889;7;7;"A";9579;22.17;22.17823157602278;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
57;2;1327;"Jaroslav";"Klaška";"Ing. arch.";"";58;"architekt";"Šlapanice";583952;1;1;"A";11955;27.67;27.67937764812113;2;0;8204;49.91;49.9178582293885;0;0;"SPOJME SÍLY, Koalice KDU-ÈSL, ODS a TOP 09"
57;3;1114;"Libor";"Bláha";"Mgr.";"MBA";40;"vysokoškolskı pedagog, jednatel spoleènosti";"Vyškov";592889;1114;1114;"A";3589;8.3;8.30960153735731;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
57;4;768;"Lubomír";"Wenzl";"Mgr. Ing.";"";52;"øeditel nemocnice";"Drnovice";593001;768;768;"A";6341;14.68;14.6812993447709;0;0;0;0;0;0;0;"ANO 2011"
57;5;166;"Karel";"Zitterbart";"MUDr.";"Ph.D.";41;"dìtskı lékaø a onkolog";"Mokrá-Horákov";583405;99;166;"A";11727;27.15;27.15148989372785;2;0;8231;50.08;50.08214177061149;1;0;"STAROSTOVÉ A NEZÁVISLÍ"
60;1;1459;"Anna";"Šabatová";"Mgr.";"Ph.D.";69;"bıvalá ombudsmanka";"Praha";1;99;5;"A";7937;17.94;17.94726845151953;2;0;8085;42.28;42.28335338109931;0;0;"ZELENÍ, SENÁTOR 21 a IDEALISTÉ"
60;2;785;"Bohuslav";"Chalupa";"Ing.";"";60;"OSVÈ";"Brno";3;99;785;"A";423;.95;.95649421128798;0;0;0;0;0;0;0;"Zdraví Sport Prosperita"
60;3;1116;"Oldøich";"Duchoò";"";"";57;"jednatel firmy";"Brno";3;99;1116;"A";209;.47;.47259406657018;0;0;0;0;0;0;0;"Národ Sobì"
60;4;1114;"Tomáš";"Anderle";"Mgr. Bc.";"MBA, LL.M.";47;"øeditel speciální SŠ, zastupitel MÈ Brno-idenice";"Brno";3;1114;1114;"A";2786;6.29;6.29974674384949;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
60;5;1190;"Pavel";"Trèala";"";"";42;"majitel sportovní firmy, lyaø, horolezec";"Brno";3;1190;1190;"A";1391;3.14;3.1453509406657;0;0;0;0;0;0;0;"Moravské zemské hnutí"
60;6;720;"Jiøí";"Kadeøávek";"Ing.";"";50;"programátor, analytik, manaer, zakladatel ÈPS";"Sivice";583863;720;720;"A";6505;14.7;14.70920767004341;0;0;0;0;0;0;0;"Èeská pirátská strana"
60;7;768;"Karel";"Rais";"prof. Ing.";"CSc., MBA";70;"poslanec, VŠ profesor";"Brno";3;99;768;"A";7047;15.93;15.93478654124457;0;0;0;0;0;0;0;"ANO 2011"
60;8;1194;"Lukáš";"Berta";"MgA.";"";41;"IT specialista, èlen organiz. tımu Vokolo priglu";"Brno";3;99;1194;"A";916;2.07;2.07127351664254;0;0;0;0;0;0;0;""Marek Hilšer do Senátu""
60;9;1;"Tomáš";"Tomáš";"MUDr.";"Ph.D.";52;"lékaø, pøednosta I. ortop. kliniky FN u sv. Anny";"Brno";3;1;1;"A";5920;13.38;13.38639652677279;0;0;0;0;0;0;0;"KDU-ÈSL"
60;10;1227;"Richard";"Novák";"JUDr.";"";58;"advokát, myslivec";"Velké Nìmèice";585009;1227;1227;"A";1429;3.23;3.23127713458755;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
60;11;687;"Roman";"Kraus";"MUDr.";"MBA";64;"lékaø";"Brno";3;53;53;"A";9661;21.84;21.8456041968162;2;0;11036;57.71;57.71664661890068;1;0;"Koalice ODS a TOP 09"
63;1;1114;"Dan";"Chromec";"";"";49;"technickı pracovník ve zdravotnickıch slubách";"Pøerov";511382;1114;1114;"A";2762;7.74;7.74146532877403;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
63;2;1116;"Jaroslav";"Pollák";"JUDr.";"";69;"senior - OSVÈ";"Kaplice";545562;1116;1116;"A";68;.19;.19059364314143;0;0;0;0;0;0;0;"Národ Sobì"
63;3;768;"Petr";"Vrána";"Ing.";"";45;"námìstek hejtmana Olomouckého kraje";"Pøerov";511382;768;768;"A";7371;20.65;20.65979034699254;2;0;8566;44.09;44.09781209781209;0;0;"ANO 2011"
63;4;53;"Tomáš";"Kocourek";"MUDr. Mgr.";"MBA";42;"lékaø zdr. záchr. sluby, èlen zast. mìsta Pøerova";"Pøerov";511382;99;53;"A";4549;12.75;12.75015415662312;0;0;0;0;0;0;0;"Obèanská demokratická strana"
63;5;7;"Jiøí";"Lajtoch";"Ing.";"PhD.";66;"emeritní primátor mìsta Pøerova";"Pøerov";511382;7;7;"A";1145;3.2;3.20926060877851;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
63;6;47;"Miroslav";"Raindl";"Mgr.";"";66;"dìtskı psycholog";"Hranice";513750;47;47;"A";1847;5.17;5.17685968944447;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
63;7;80;"Antonín";"Prachaø";"Ing.";"";57;"jednatel spoleènosti, dopravní expert";"Pøerov";511382;99;80;"A";2533;7.09;7.09961320701833;0;0;0;0;0;0;0;"Nezávislı kandidát"
63;8;1;"Jitka";"Seitlová";"RNDr.";"";66;"senátorka";"Lipník nad Beèvou";514705;1;1;"A";9566;26.81;26.81204103369022;2;0;10859;55.9;55.9021879021879;1;0;"KDU-ÈSL"
63;9;88;"Jiøí";"Kubala";"generálmajor v. v. Ing.";"";64;"vojenskı pilot ve vıslubì";"Rokytnice";517607;99;88;"A";636;1.78;1.78261113291103;0;0;0;0;0;0;0;"NEZÁVISLÍ"
63;10;1473;"Jiøí";"Kudláèek";"";"";61;"starosta";"Hranice";513750;1173;1227;"A";2058;5.76;5.76826055272156;0;0;0;0;0;0;0;"Koalice Trikolóra a ODA"
63;11;720;"Pavel";"Ondrùj";"";"";48;"org.kult.akcí a man.kultury, pøeds.nadaè.f. Blues";"Pøerov";511382;99;720;"A";3143;8.8;8.8093502999047;0;0;0;0;0;0;0;"Èeská pirátská strana"
66;1;1114;"Stanislav";"Kaláb";"Mgr.";"";69;"zastupitel Ol. kraje, pøed. Ol. kraj. fotbal.svazu";"Olomouc";500496;99;1114;"A";2206;5.74;5.74239900041649;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
66;2;53;"Radek";"Vincour";"Mgr.";"";53;"starosta Unièova, hudebník";"Unièov";505587;53;53;"A";6875;17.89;17.89618908788004;0;0;0;0;0;0;0;"Obèanská demokratická strana"
66;3;166;"Marek";"Ošádal";"";"";47;"starosta, hudebník (Stracené ráj), moderátor";"Náklo";504441;166;166;"A";10222;26.6;26.60870470637234;2;0;14006;68.76;68.76472898664571;1;0;"STAROSTOVÉ A NEZÁVISLÍ"
66;4;1;"František";"John";"RNDr. Mgr.";"Ph.D.";42;"starosta mìsta Zábøeh, odborník na iv. prostøedí";"Zábøeh";541354;1;1;"A";7101;18.48;18.48448563098708;0;0;0;0;0;0;0;"KDU-ÈSL"
66;5;1177;"Antonín";"Baudyš";"Bc.";"";47;"konzultant, Místopøedseda hnutí CESTA";"Šumperk";523704;1177;1177;"A";742;1.93;1.93148688046647;0;0;0;0;0;0;0;"CESTA ODPOVÌDNÉ SPOLEÈNOSTI"
66;6;768;"Jan";"Zahradníèek";"Ing.";"";60;"starosta";"Medlov";552372;768;768;"A";8622;22.44;22.44377342773844;2;0;6362;31.23;31.23527101335428;0;0;"ANO 2011"
66;7;7;"Jaroslav";"Vomáèka";"doc. MUDr.";"Ph.D., MBA";64;"lékaø, vysokoškolskı uèitel";"Litovel";503444;7;7;"A";2648;6.89;6.8929612661391;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
69;1;1118;"Pavel";"Olšovskı";"RNDr.";"Ph.D.";53;"vìdeckı pracovník, projektovı manaer, SŠ uèitel";"Frıdek-Místek";598003;99;1118;"A";1528;4.26;4.26553514599966;0;0;0;0;0;0;0;"VOK - Volba pro kraj"
69;2;1227;"Jaroslav";"Matıs";"MUDr.";"";60;"lékaø";"Frıdek-Místek";598003;99;1227;"A";1318;3.67;3.679303221484;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
69;3;1127;"Pavol";"Lukša";"";"";58;"starosta obce";"Èeladná";598071;1127;1127;"A";2576;7.19;7.1911116073921;0;0;0;0;0;0;0;"Dobrá volba 2016"
69;4;166;"Helena";"Pešatová";"RNDr.";"";61;"starostka";"Frıdlant nad Ostravicí";598143;99;166;"A";7422;20.71;20.71911116073921;2;0;7966;54.03;54.03975306966962;1;0;"STAROSTOVÉ A NEZÁVISLÍ"
69;5;7;"Karel";"Deutscher";"";"";45;"námìstek primátora";"Frıdek-Místek";598003;7;7;"A";2380;6.64;6.64396181117748;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
69;6;768;"Radim";"Mamula";"Bc.";"";50;"vedoucí provozu";"Frıdek-Místek";598003;99;768;"A";4686;13.08;13.08134665847803;0;0;0;0;0;0;0;"ANO 2011"
69;7;47;"Daniel";"Pawlas";"Bc.";"";45;"poslanec - PS PÈR";"Havíøov";555088;47;47;"A";1449;4.04;4.04500027915805;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
69;8;1231;"Radim";"Baèa";"";"";50;"starosta obce Palkovice, zemìdìlec";"Palkovice";598551;99;1231;"A";4733;13.21;13.21255094634582;0;0;0;0;0;0;0;"Alternativa pro nezávislé kandidáty 2020-ANK 2020"
69;9;1448;"Jiøí";"Carbol";"Ing.";"";61;"starosta obce Dobrá, senátor";"Dobrá";598089;1;1;"A";7770;21.69;21.69058120707944;2;0;6775;45.96;45.96024693033037;0;0;"Koalice KDU-ÈSL a NMFM"
69;10;1114;"Radomil";"Bodzsar";"";"";64;"starosta obce Mošnov";"Mošnov";568686;1114;1114;"A";1960;5.47;5.47149796214616;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
72;1;1225;"Pynelopi";"Cimprichová";"Ing. Mgr.";"";62;"podnikatelka, lékárnice a ekonomka";"Ostrava";4;1225;1225;"A";564;1.82;1.82879377431906;0;0;0;0;0;0;0;"Jednotní"
72;2;166;"Rostislav";"Gromnica";"MUDr.";"Ph.D.";64;"lékaø";"Ostrava";4;99;166;"A";946;3.06;3.06744487678339;0;0;0;0;0;0;0;"STAROSTOVÉ A NEZÁVISLÍ"
72;3;1227;"Andrea";"Wlochová";"Mgr.";"Ph.D.";45;"VŠ pedagoka, vedoucí Katedry jazykù VŠB-TUO";"Ostrava";4;1227;1227;"A";1307;4.23;4.23800259403372;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
72;4;53;"Ondøej";"Šimetka";"doc. MUDr.";"Ph.D., MBA";50;"lékaø";"Opava";8;99;53;"A";6688;21.68;21.68612191958495;2;0;7546;67.89;67.89634694979305;1;0;"Obèanská demokratická strana"
72;5;7;"Radim";"Smetana";"Ing.";"";46;"starosta";"Ostrava";4;7;7;"A";2548;8.26;8.26199740596627;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
72;6;1114;"Jan";"Síla";"MUDr.";"";70;"neurochirurg";"Ostrava";4;1114;1114;"A";1830;5.93;5.93385214007782;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
72;7;768;"Zdenìk";"Jiøíèek";"Ing.";"";51;"øeditel pøíspìvkové organizace";"Hluèín";507016;768;768;"A";6747;21.87;21.87743190661478;2;0;3568;32.1;32.10365305020694;0;0;"ANO 2011"
72;8;47;"Petr";"Gajdáèek";"";"";71;"pøedseda bytového drustva";"Ostrava";4;47;47;"A";1264;4.09;4.09857328145265;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
72;9;88;"Liana";"Janáèková";"Ing. arch.";"";66;"architektka, zastupitelka mìstského obvodu";"Ostrava";4;88;88;"A";3782;12.26;12.26329442282749;0;0;0;0;0;0;0;"NEZÁVISLÍ"
72;11;1116;"Jiøí";"Sapeta";"";"";45;"OSVÈ";"Ostrava";4;99;1116;"A";164;.53;.53177691309987;0;0;0;0;0;0;0;"Národ Sobì"
72;12;1118;"Miroslava";"Škaldová";"Mgr.";"";56;"øeditelka základní a mateøské školy";"Ostrava";4;99;1118;"A";259;.83;.83981841763942;0;0;0;0;0;0;0;"VOK - Volba pro kraj"
72;13;1231;"Peter";"Koliba";"doc. MUDr.";"CSc.";67;"lékaø, senátor";"Budišovice";568261;1231;1231;"A";825;2.67;2.67509727626459;0;0;0;0;0;0;0;"Alternativa pro nezávislé kandidáty 2020-ANK 2020"
72;14;720;"Martin";"Tomášek";"Mgr.";"Ph.D.";51;"vysokoškolskı uèitel a místostarosta";"Ostrava";4;720;720;"A";3916;12.69;12.69779507133592;0;0;0;0;0;0;0;"Èeská pirátská strana"
75;1;720;"Radim";"Kravèík";"Mgr.";"";40;"historik";"Karviná";598917;99;720;"A";2451;10.94;10.94245278807089;0;0;0;0;0;0;0;"Èeská pirátská strana"
75;2;47;"Zdena";"Èernínová";"";"";63;"podnikatelka";"Karviná";598917;99;47;"A";1943;8.67;8.67449439707129;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
75;3;1118;"Lubomír";"Kuznik";"";"";64;"dlouholetı starosta a primátor";"Karviná";598917;99;1118;"A";657;2.93;2.93316665922585;0;0;0;0;0;0;0;"VOK - Volba pro kraj"
75;4;1114;"Nadìda";"Franková";"MUDr.";"";66;"dìtská neuroloka";"Ostrava";4;1114;1114;"A";1648;7.35;7.35747131568373;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
75;5;1227;"Daniel";"Placzek";"MUDr.";"";58;"lékaø";"Orlová";599069;99;1227;"A";821;3.66;3.6653422027769;0;0;0;0;0;0;0;"Trikolóra hnutí obèanù"
75;6;1225;"Radoslav";"Štìdroò";"RNDr.";"";65;"geograf - praktickı filosof";"Ostrava";4;159;1225;"A";75;.33;.33483637662395;0;0;0;0;0;0;0;"Jednotní"
75;7;768;"Ondøej";"Feber";"Ing.";"";68;"starosta";"Stonava";599140;768;768;"A";5852;26.12;26.1261663467119;2;0;3412;50.62;50.62314540059347;1;0;"ANO 2011"
75;8;1217;"Karel";"Svìtnièka";"Mgr. et Bc.";"";60;"právník a nezávislı publicista";"Havíøov";555088;1217;1217;"A";236;1.05;1.05361846511004;0;0;0;0;0;0;0;"Moravská a Slezská pirátská strana"
75;9;1231;"Eliška";"Lazarová";"MUDr.";"";63;"lékaøka";"Dìtmarovice";598941;99;1231;"A";343;1.53;1.53131836242689;0;0;0;0;0;0;0;"Alternativa pro nezávislé kandidáty 2020-ANK 2020"
75;10;7;"Radek";"Sušil";"MUDr.";"";53;"lékaø";"Karviná";598917;7;7;"A";3335;14.88;14.88905754721192;2;0;3328;49.37;49.37685459940652;0;0;"Èeská strana sociálnì demokratická"
75;11;88;"Miroslav";"Chlubna";"Mgr.";"";46;"starosta Mìsta Orlová";"Orlová";599069;88;88;"A";2184;9.75;9.75043528728961;0;0;0;0;0;0;0;"NEZÁVISLÍ"
75;12;1127;"Marian";"Lebiedzik";"doc. Ing.";"Ph.D.";45;"starosta obce";"Petrovice u Karviné";599077;99;1127;"A";1684;7.51;7.51819277646323;0;0;0;0;0;0;0;"Dobrá volba 2016"
75;13;80;"Radomír";"Prus";"";"";42;"prùmyslník, vizionáø, filantrop";"Petrovice u Karviné";599077;99;80;"A";1170;5.22;5.22344747533372;0;0;0;0;0;0;0;"Nezávislı kandidát"
78;1;166;"Petr";"Michálek";"MgA.";"";43;"øeditel divadla";"Zlín";585068;166;166;"A";6637;14.9;14.90790655884995;0;0;0;0;0;0;0;"STAROSTOVÉ A NEZÁVISLÍ"
78;2;88;"Pavel";"Stodùlka";"MUDr.";"Ph.D.";55;"lékaø";"Zlín";585068;99;88;"A";10642;23.9;23.90386343216531;2;0;7479;41.05;41.05505846187626;0;0;"NEZÁVISLÍ"
78;3;1190;"Jan";"Šovíèek";"JUDr.";"Ph.D.";48;"prezident Autoklubu ÈR";"Praha";554782;99;1190;"A";1579;3.54;3.54672057502246;0;0;0;0;0;0;0;"Moravské zemské hnutí"
78;4;1187;"Tomáš";"Goláò";"Ing.";"";51;"daòovı poradce a senátor";"Zlín";585068;99;1187;"A";14485;32.53;32.53593890386343;2;0;10738;58.94;58.94494153812373;1;0;"SENÁTOR 21"
78;5;1114;"Radek";"Henner";"Ing.";"";57;"plukovník generálního štábu v záloze";"Pøílepy";549720;1114;1114;"A";3519;7.9;7.90431266846361;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
78;6;47;"Jan";"Doleèek";"";"";48;"vydavatel";"Zubøí";545252;47;47;"A";2027;4.55;4.55300988319856;0;0;0;0;0;0;0;"Komunistická strana Èech a Moravy"
78;7;1;"Michaela";"Blahová";"";"";51;"èlenka Rady Zlínského kraje pro soc. záleitosti";"Zlín";585068;1;1;"A";5631;12.64;12.64824797843665;0;0;0;0;0;0;0;"KDU-ÈSL"
81;1;7;"Antonín";"Seïa";"Ing.";"";59;"technik, projektovı manaer";"Uherské Hradištì";592005;7;7;"A";3393;9.45;9.45204334624063;0;0;0;0;0;0;0;"Èeská strana sociálnì demokratická"
81;2;1;"Josef";"Bazala";"";"";60;"starosta";"Staré Mìsto";550752;1;1;"A";11107;30.94;30.94130428726634;2;0;13172;60.78;60.78168981588297;1;0;"KDU-ÈSL"
81;3;53;"Petr";"Sládek";"MUDr.";"";52;"lékaø, øeditel Uherskohradišské nemocnice a.s.";"Uherské Hradištì";592005;99;53;"A";8334;23.21;23.21642477087221;0;0;0;0;0;0;0;"Obèanská demokratická strana"
81;4;1114;"Jarmila";"Blaková";"";"";67;"ivnostnice";"Bystøice pod Hostınem";588393;1114;1114;"A";1850;5.15;5.15363400841295;0;0;0;0;0;0;0;"Svoboda a pøímá demokracie (SPD)"
81;5;716;"Ivo";"Valenta";"";"";64;"senátor, podnikatel";"Zlín";585068;99;716;"A";11213;31.23;31.23659358720784;2;0;8499;39.21;39.21831018411702;0;0;"Strana soukromníkù Èeské republiky"
