KRZAST;KSTRANA;PORCISLO;JMENO;PRIJMENI;TITULPRED;TITULZA;VEK;POVOLANI;BYDLISTEN;BYDLISTEK;PSTRANA;NSTRANA;PLATNOST;POCHLASU;POCPROC;POCPROCVSE;MANDAT;PORADIMAND;PORADIHAHR;CPU
13;60;8;Tomáš;Hanzel;;;36;primátor;Karviná;598917;7;7;0;2660;0;3.03;1;8;
13;60;9;Pavel;Kawulok;Mgr.;;32;právník;Hrádek;512176;7;7;0;1506;0;1.71;1;9;
13;60;10;Šárka;Tekielová;Mgr.;;43;starostka;Ostrava;4;7;7;0;1390;0;1.58;1;10;
13;60;11;Jiří;Martinek;Ing.;;37;OSVČ;Havířov;555088;7;7;0;1334;0;1.52;1;11;
13;60;12;Jiří;Vzientek;Ing.;;34;náměstek hejtmana;Sviadnov;569631;7;7;0;1208;0;1.37;1;12;
13;60;13;Jan;Mayer;Bc.;;27;provozní dispečer;Ostrava;4;7;7;0;796;0;0.9;1;13;
13;60;14;Marian;Lebiedzik;doc. Ing.;Ph.D.;37;náměstek hejtmana;Petrovice u Karviné;599077;7;7;0;1566;0;1.78;1;14;
13;60;15;Kateřina;Chybidziurová;Ing.;;36;ekonom;Jablunkov;598259;7;7;0;1268;0;1.44;1;15;
13;60;16;Ctibor;Vajda;Ing.;;58;starosta;Kyjovice;512907;7;7;0;594;0;0.67;1;16;
13;60;17;Břetislav;Piterák;Ing.;;61;starosta;Veřovice;500259;7;7;0;818;0;0.93;1;17;
13;60;18;Helena;Kudelová;Ing.;;58;starostka;Vrbno pod Pradědem;597961;7;7;0;1125;0;1.28;1;18;
13;60;19;Lenka;Fojtíková;Ing.;;53;pedagog;Ostrava;4;7;7;0;1213;0;1.38;1;19;
13;60;20;Svatopluk;Němeček;MUDr.;;40;ředitel Fakultní nem. Ostrava;Bohumín;599051;7;7;0;2704;0;3.08;1;20;
13;60;21;Pavlína;Nytrová;Ing.;;44;ekonom;Frýdek-Místek;598003;7;7;0;1711;0;1.95;1;21;
13;60;22;Renáta;Petrášková;Ing.;;30;procesní inženýr;Ostrava;4;7;7;0;729;0;0.83;1;22;
13;60;23;Jan;Wolf;Ing.;;44;náměstek primátora;Karviná;598917;7;7;0;1501;0;1.71;1;23;
13;60;24;Martin;Sikora;;;41;obchodní manažer;Třinec;598810;7;7;0;1385;0;1.57;1;24;
13;60;25;Barbora;Jelonková;MVDr.;;40;veterinární lékařka;Ostrava;4;7;7;0;1154;0;1.31;0;0;
13;60;26;Miroslav;Polak;;;54;OSVČ;Havířov;555088;7;7;0;820;0;0.93;0;0;
13;60;27;Petr;Cvik;Mgr.;;40;primátor;Frýdek-Místek;598003;7;7;0;1416;0;1.61;0;0;
13;60;28;Josef;Palas;MUDr.;;63;primář;Krnov;597520;7;7;0;1546;0;1.76;0;0;
13;60;29;Blanka;Faluši;Bc.;;46;místostarostka;Nový Jičín;599191;7;7;0;1128;0;1.28;0;0;
13;60;30;Alena;Krušinová;Mgr.;;53;starostka;Krnov;597520;7;7;0;1497;0;1.7;0;0;
13;60;31;Dalibor;Gříšek;;;50;stavitel;Ostrava;4;7;7;0;309;0;0.35;0;0;
13;60;32;Jarmila;Skálová;;;58;starostka;Petřvald;599085;7;7;0;704;0;0.8;0;0;
13;60;33;Petr;Staňo;Ing.;;39;starosta;Hrčava;598232;7;7;0;956;0;1.09;0;0;
13;60;34;Petr;Stachura;Ing.;;45;místostarosta;Ostrava;4;7;7;0;471;0;0.53;0;0;
13;60;35;Jiří;Michalík;MUDr.;;65;starosta;Orlová;599069;7;7;0;737;0;0.84;0;0;
13;60;36;Michal;Pobucký;Mgr.;DiS.;30;náměstek primátora;Frýdek-Místek;598003;7;7;0;985;0;1.12;0;0;
13;60;37;Lucie;Králová;Ing.;;29;HR manažer;Ostrava;4;7;7;0;554;0;0.63;0;0;
13;60;38;Zdeněk;Petrů;Ing.;;51;obchodní zástupce;Těrlicko;599158;7;7;0;334;0;0.38;0;0;
13;60;39;Miroslav;Doseděl;Ing.;;67;důchodce;Třinec;598810;7;7;0;1181;0;1.34;0;0;
13;60;40;Ludmila;Juráňová;;;57;starostka;Raduň;509841;7;7;0;686;0;0.78;0;0;
13;60;41;Pavel;Mička;Mgr.;;49;místostarosta;Frenštát pod Radhoštěm;599344;7;7;0;859;0;0.97;0;0;
13;60;42;Helena;Frgalová;;;69;asistentka poslance;Ostrava;4;7;7;0;127;0;0.14;0;0;
13;60;44;Jan;Širc;Ing.;;27;projektant;Frýdek-Místek;598003;7;7;0;876;0;0.99;0;0;
13;60;45;Ivo;Hařovský;Ing.;;59;jednatel firmy;Ostrava;4;7;7;0;201;0;0.22;0;0;
13;60;46;Jiří;Absolon;Bc.;;53;ředitel domova seniorů;Rychvald;599107;7;7;0;717;0;0.81;0;0;
13;60;47;Ladislav;Olšar;;;52;starosta;Bystřice;598062;7;7;0;1203;0;1.37;0;0;
13;60;48;Marcela;Stonišová;RNDr.;;56;pedagog;Ostrava;4;7;7;0;391;0;0.44;0;0;
13;60;49;Jaromír;Kuča;Dr.;;65;OSVČ;Orlová;599069;7;7;0;302;0;0.34;0;0;
13;60;50;Jiří;Kopřiva;;;33;vedoucí odd.řízení provozu;Palkovice;598551;7;7;0;384;0;0.43;0;0;
13;60;51;Vladimír;Vícha;Bc.;;55;dispečer zasilatelství;Branka u Opavy;554197;7;7;0;685;0;0.78;0;0;
13;60;52;Jaroslav;Štekbauer;;;63;důchodce;Fulnek;599352;7;7;0;480;0;0.54;0;0;
13;60;53;Jiří;Hrabina;Ing.;;48;náměstek primátora;Ostrava;4;7;7;0;397;0;0.45;0;0;
13;60;54;Pavel;Krsek;Mgr.;;52;dispečer výroby;Doubrava;568864;7;7;0;231;0;0.26;0;0;
13;60;55;Adam;Roško;;;23;student;Ostrava;4;7;7;0;633;0;0.72;0;0;
13;60;56;Dagmar;Horváthová;Mgr.;;60;ředitelka základní školy;Orlová;599069;7;7;0;368;0;0.41;0;0;
13;60;57;Iveta;Zechová;Mgr.;;50;ředitelka školy;Vratimov;598879;7;7;0;381;0;0.43;0;0;
13;60;58;Tomáš;Gurecký;Mgr.;;39;advokát;Ostrava;4;7;7;0;461;0;0.52;0;0;
13;60;59;Žaneta;Poloková;;;40;úřednice;Písečná;557226;7;7;0;507;0;0.57;0;0;
13;60;60;Jitka;Měchová;;;67;starostka;Opava;505927;7;7;0;713;0;0.81;0;0;
13;60;61;Zdeněk;Husťák;Ing.;;41;starosta;Klimkovice;599549;7;7;0;494;0;0.56;0;0;
13;60;62;Michal;Brunclík;Ing.;;33;místostarosta;Krnov;597520;7;7;0;867;0;0.98;0;0;
13;60;63;Vojtěch;Mynář;;;68;ekonom;Ostrava;4;7;7;0;310;0;0.35;0;0;
13;60;64;Eva;Tořová;Bc.;;49;vedoucí inv. oddělení;Staré Hamry;598747;7;7;0;277;0;0.31;0;0;
13;60;65;Marek;Pavlica;Ing.;;27;bezpečnostní inženýr;Hlučín;507016;7;7;0;567;0;0.64;0;0;
13;60;66;Pavel;Mrva;Mgr.;;39;ředitel gymnázia;Bílovec;599247;7;7;0;836;0;0.95;0;0;
13;60;67;Ladislav;Kováč;;;36;OSVČ;Vrbno pod Pradědem;597961;7;7;0;510;0;0.58;0;0;
13;60;68;Hana;Hauptová;Ing.;;62;referentka;Ostrava;4;7;7;0;291;0;0.33;0;0;
13;60;69;Šárka;Sikorová;;;63;důchodkyně;Třinec;598810;7;7;0;770;0;0.87;0;0;
13;60;70;Zbyněk;Petruška;;;31;technolog;Kyjovice;512907;7;7;0;764;0;0.87;0;0;
13;65;1;Karel;Mašlík;Mgr.;;45;učitel;Bruntál;597180;736;736;0;83;0;0;0;0;
13;65;2;Antonín;Zgažar;Mgr.;;46;učitel;Bruntál;597180;736;736;0;63;0;0;0;0;
13;65;3;Vasil;Gašpar;;;62;vedoucí provozu;Bruntál;597180;736;736;0;46;0;0;0;0;
13;65;4;Milan;Veselý;;;57;řidič autobusu;Opava;505927;736;736;0;21;0;0;0;0;
13;65;5;Marek;Nágl;;;39;řidič sanitního vozidla;Bruntál;597180;736;736;0;25;0;0;0;0;
13;65;6;Lubomír;Dvořáček;Ing.;;64;podnikatel;Bruntál;597180;736;736;0;5;0;0;0;0;
13;65;7;Pavlína;Vršanská;;;43;OSVČ;Bruntál;597180;736;736;0;5;0;0;0;0;
13;65;8;Svatopluk;Kvasnička;;;46;podnikatel;Opava;505927;736;736;0;11;0;0;0;0;
13;65;9;Roman;Motyčák;;;40;OSVČ;Ostrava;4;736;736;0;7;0;0;0;0;
13;65;10;Roman;Černý;;;65;technik;Bruntál;597180;99;736;0;9;0;0;0;0;
13;65;11;Dalibor;Pešl;;;45;řidič MKD;Bruntál;597180;736;736;0;2;0;0;0;0;
13;65;12;Jaroslav;Švanda;;;49;OSVČ;Bruntál;597180;736;736;0;5;0;0;0;0;
13;65;13;Karel;Havelka;;;51;pracovník ostrahy;Bruntál;597180;736;736;0;12;0;0;0;0;
1;68;4;Květa;Halanová;Mgr.;;54;starostka;Jílové u Prahy;539333;129;129;0;444;0;0;0;0;
1;68;5;Jiří;Vajčner;Mgr.;Ph.D.;39;ředitel odboru;Milovice;537501;1;1;0;516;0;0;0;0;
1;68;6;Václav;Navrátil;MUDr.;;65;dětský chirurg;Kolín;533165;129;129;0;656;0;0;0;0;
1;68;7;Bronislav;Havlín;;;49;starosta;Veltrusy;535273;1;1;0;408;0;0;0;0;
1;68;8;Jiří;Lietavec;Bc.;;46;úředník státní správy;Církvice;533998;129;129;0;101;0;0;0;0;
1;68;9;Marie;Hošková;Bc.;DiS.;43;ředitelka DPS Žebrák;Žebrák;532029;1;1;0;304;0;0;0;0;
1;68;10;Petr;Volf;Mgr.;;34;vysokoškolský pedagog;Mělník;534676;99;129;0;240;0;0;0;0;
1;68;11;Václav;David;Bc.;;28;živnostník;Mladá Boleslav;535419;1;1;0;144;0;0;0;0;
1;68;12;Eva;Čermáková;Ing.;;50;místostarostka, pedagožka;Svrkyně;571342;99;129;0;97;0;0;0;0;
1;68;13;Miloslava;Čábelková;;;57;asistentka prodeje;Krakovany;533441;1;1;0;160;0;0;0;0;
1;68;14;Luboš;Rýdlo;PaedDr.;;47;ředitel školy;Čelákovice;538132;99;129;0;233;0;0;0;0;
1;68;15;Viktor;Souček;;;53;živnostník IT;Kladno;532053;1;1;0;120;0;0;0;0;
1;68;16;Zuzana;Neustadtová;MVDr.;;47;veterinářka;Kolín;533165;99;129;0;193;0;0;0;0;
1;68;17;Dana;Carnicella;;;49;státní úřednice;Hostivice;539244;1;1;0;33;0;0;0;0;
1;68;18;Zdeněk;Šverma;;;60;technik;Josefův Důl;529613;129;129;0;65;0;0;0;0;
1;68;19;Jaroslav;Rezler;;;73;výtvarník - restaurátor;Kutná Hora;533955;1;1;0;127;0;0;0;0;
1;68;20;Lucie;Mašková;MUDr.;;34;lékařka;Dolní Břežany;539210;99;129;0;162;0;0;0;0;
1;68;21;František;Klabík;;;70;stavební technik;Benešov;529303;1;1;0;198;0;0;0;0;
1;68;22;Jan;Černý;MVDr.;;53;veterinární lékař;Kostelec nad Černými Lesy;533416;99;129;0;110;0;0;0;0;
1;68;23;Alena;Šeligová;;;48;starostka obce Konětopy;Konětopy;531553;1;1;0;176;0;0;0;0;
1;68;24;Denisa;Hánková;;;33;bankovní úřednice;Nelahozeves;535079;129;129;0;48;0;0;0;0;
1;68;25;Eduard;Vondrášek;;;56;strojvedoucí ČD;Milín;540757;1;1;0;250;0;0;0;0;
1;68;26;Jan;Paulů;Ing.;;62;ekonom;Nymburk;537004;129;129;0;50;0;0;0;0;
1;68;27;Silvia;Rovenská;;;37;pedagožka;Mnichovice;538493;1;1;0;190;0;0;0;0;
1;68;28;Lenka;Havlíčková;;;58;místostarostka;Kosova Hora;540498;99;129;0;85;0;0;0;0;
1;68;29;Ondřej;Jankových;Bc.;DiS.;32;bankovní poradce;Neratovice;535087;1;1;0;63;0;0;0;0;
1;68;30;Jozef;Ďurčanský;Ing.;;64;prokurista;Poděbrady;537683;99;129;0;110;0;0;0;0;
1;68;31;Marie;Vacková;Mgr.;;37;porodní asistentka;Milín;540757;1;1;0;269;0;0;0;0;
1;68;32;Jitka;Nedbalová;Ing.;;50;ekonomka;Kladno;532053;99;129;0;45;0;0;0;0;
1;68;33;Jaroslav;Polák;doc. Ing.;DrSc.;70;vědecký pracovník;Horoměřice;539236;1;1;0;88;0;0;0;0;
1;68;34;Vladimír;Kříž;PaedDr.;;68;pedagog;Příbram;539911;99;129;0;196;0;0;0;0;
1;68;35;Jiří;Hermuth;;;61;středoškolský učitel;Neratovice;535087;1;1;0;48;0;0;0;0;
1;68;36;Jiří;Drahovzal;Ing.;;48;ředitel společnosti;Čelákovice;538132;129;129;0;80;0;0;0;0;
1;68;37;Vlasta;Roubíková;;;53;místostarostka;Petrovice;541044;1;1;0;141;0;0;0;0;
1;68;38;Tatiana;Příplatová;MUDr.;;68;lékařka;Kladno;532053;99;129;0;57;0;0;0;0;
1;68;39;Martin;Klement;;;40;terapeut;Kralupy nad Vltavou;534951;1;1;0;81;0;0;0;0;
1;68;40;Josef;Martinic;;;62;strojní technik;Zápy;505781;129;129;0;64;0;0;0;0;
1;68;41;Karel;Koubský;;;66;důchodce;Kutná Hora;533955;1;1;0;196;0;0;0;0;
1;68;42;Miroslav;Sejček;Ing.;;57;jednatel společnosti;Mělník;534676;129;129;0;37;0;0;0;0;
1;68;43;Bohuslav;Procházka;MUDr.;;51;dětský lékař;Kutná Hora;533955;1;1;0;303;0;0;0;0;
1;68;44;Marie;Pospíchalová;Ing.;;71;pedagožka;Čelákovice;538132;129;129;0;73;0;0;0;0;
1;68;45;Jakub;Jaksch;;;34;vedoucí provozovny;Budiměřice;537055;1;1;0;40;0;0;0;0;
1;68;46;Ladislav;Berit;Ing.;;61;ředitel podniku;Kralupy nad Vltavou;534951;99;129;0;20;0;0;0;0;
3;3;1;Václav;Prokůpek;Ing.;Ph.D.;40;VŠ pedagog, trenér,komentátor;Spálené Poříčí;558362;99;158;0;106;0;0;0;0;
3;3;2;Alexandr;Martinec;;;28;student teologie, editor;Horšovský Týn;553671;99;158;0;80;0;0;0;0;
3;3;3;Norbert;Naxera;Mgr. Bc.;;27;právník a politolog;Přeštice;558249;99;158;0;97;0;0;0;0;
3;3;4;Václav;Benda;;;64;malíř-člen Unie výtvar.umělců;Domažlice;553425;99;158;0;47;0;0;0;0;
3;3;5;Josef;Haas;;;56;obchodník a prod.se starožitn.;Zahořany;554464;99;158;0;42;0;0;0;0;
3;3;6;Jaroslav;Hauptmann;;;26;reprezent.ČR v plochodr.sportu;Plzeň;2;99;158;0;49;0;0;0;0;
3;3;7;Vojtěch;Mráz;;;24;student a reportér;Plzeň;2;99;158;0;52;0;0;0;0;
3;3;8;Antonín;Kuneš;;;37;podnikatel;Spálené Poříčí;558362;99;158;0;19;0;0;0;0;
3;3;9;Martin;Bihary;;;39;reprezentant ČR zrakově postiž;Rokycany;559717;99;158;0;61;0;0;0;0;
3;3;10;Marie;Vachovcová;;;65;učitelka a vychovatelka;Rokycany;559717;99;158;0;23;0;0;0;0;
3;3;11;Jozef;Szűllő;;;74;emeritní fotbalový rozhodčí;Holoubkov;559814;99;158;0;6;0;0;0;0;
3;3;12;Václav;Mlynářík;;;52;živnostník;Spálené Poříčí;558362;99;158;0;7;0;0;0;0;
3;3;13;Martin;Půta;;;46;obchodník;Plzeň;2;99;158;0;22;0;0;0;0;
3;3;14;František;Hodek;;;71;bloger webu zrusme-senat;Spálené Poříčí;558362;99;158;0;21;0;0;0;0;
3;3;15;Martin;Michl;;;39;fotbalový trenér;Spálené Poříčí;558362;99;158;0;15;0;0;0;0;
3;3;16;Josef;Sladký;;;57;obchodník a prod. dětsk.hraček;Domažlice;553425;99;158;0;26;0;0;0;0;
3;3;17;Ladislav;Peksa;;;50;zámečník;Rokycany;559717;99;158;0;19;0;0;0;0;
3;3;18;Milan;Palisch;;;44;vodohospodář a záchranář;Mirošov;559997;99;158;0;42;0;0;0;0;
3;3;19;Marie;Krocová;;;19;ošetřovatelka koní;Bušovice;559750;99;158;0;41;0;0;0;0;
3;3;20;Roman;Anděl;;;38;číšník;Holoubkov;559814;197;158;0;23;0;0;0;0;
3;3;21;Vlastimil;Třeška;;;30;živnostník;Blovice;557587;99;158;0;11;0;0;0;0;
3;3;22;Milan;Mařík;;;33;podnikatel;Oplot;539783;99;158;0;10;0;0;0;0;
3;3;23;Lada;Kriegová;;;50;zootechnička;Spálené Poříčí;558362;79;158;0;19;0;0;0;0;
3;3;24;Zdeněk;Zdeněk;;;45;zedník;Spálené Poříčí;558362;99;158;0;21;0;0;0;0;
3;3;25;Gabriela;Tolarová;;;30;prodavačka;Spálené Poříčí;558362;99;158;0;13;0;0;0;0;
3;3;26;Karel;Hák;;;31;lektor protidrogové prevence;Spálené Poříčí;558362;719;158;0;29;0;0;0;0;
3;3;27;Jindřiška;Řeřichová;;;47;kosmetička, pedikérka;Rokycany;559717;99;158;0;7;0;0;0;0;
3;3;28;Jiří;Klimeš;;;24;pracovník v gastronomii;Plzeň;2;99;158;0;34;0;0;0;0;
