KRZAST;KSTRANA;VSTRANA;NAZEVCELK;NAZEV_STRK;ZKRATKAK30;ZKRATKAK8;POCSTRVKO;SLOZENI;STAVREG;PLATNOST;SLOZNEPLAT;CPU
9;36;659;TOP 09 a Starostové pro Vysočinu;TOP 09 a Starostové pro Vysočinu;TOP 09 a Starostové pro Vys.;TOP+STAN;2;166,721;0;0;
9;39;700;SUVERENITA - Blok Jany Bobošíkové pro VYSOČINU;SUVERENITA - Blok Jany Bobošíkové pro VYSOČINU;SUVERENITA - Blok JB pro VYS.;SBB+SDŽ;2;155,759;0;0;
9;43;47;Komunistická strana Čech a Moravy;Komunistická strana Čech a Moravy;Komunistická str.Čech a Moravy;KSČM;1;047;0;0;
9;51;5;Strana zelených;Strana zelených;Strana zelených;SZ;1;005;0;0;
9;60;7;Česká strana sociálně demokratická;Česká strana sociálně demokratická;Česká str.sociálně demokrat.;ČSSD;1;007;0;0;
9;66;593;Pro Vysočinu;Pro Vysočinu;Pro Vysočinu;Pro_VYS;2;129,181;0;0;
9;67;2;Česká strana národně sociální;Česká strana národně sociální;Česká strana národně sociální;ČSNS;1;002;0;0;
9;70;53;Občanská demokratická strana;Občanská demokratická strana;Občanská demokratická strana;ODS;1;053;0;0;
9;75;779;Starostové pro občany;Starostové pro občany;Starostové pro občany;STO;1;779;0;0;
9;77;714;Strana svobodných občanů;Strana svobodných občanů;Strana svobodných občanů;Svobodní;1;714;0;0;
9;80;156;Dělnická strana sociální spravedlnosti;Dělnická strana sociální spravedlnosti;Dělnic.str.sociální spravedl.;DSSS;1;156;0;0;
9;84;1;Křesťanská a demokratická unie - Československá strana lidová;Křesťan.a demokrat.unie-Českosl.strana lidová;Křesť.demokr.unie-Čs.str.lid.;KDU-ČSL;1;001;0;0;
9;93;720;Česká pirátská strana;Česká pirátská strana;Česká pirátská strana;Piráti;1;720;0;0;
10;5;55;Koruna Česká (monarchistická strana Čech, Moravy a Slezska);Koruna Česká (monarch.str.Čech, Moravy a Slezska);Koruna Česká (monarch.strana);KČ;1;055;0;0;
10;7;98;Volte Pravý Blok-stranu za ODVOLAT.polit.,NÍZKÉ daně,VYROVN.rozp.,MIN.byrokr.,SPRAV.just.,PŘÍMOU demokr. WWW.CIBULKA.NET;Volte Pravý Blok www.cibulka.net;Volte Pr.Blok www.cibulka.net;PB;1;098;0;0;
10;8;724;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;SPOZ;1;724;0;0;
10;13;169;Folklor i Společnost;Folklor i Společnost;Folklor i Společnost;FiS;1;169;0;0;
10;16;716;Strana soukromníků České republiky;Strana soukromníků České republiky;Strana soukromníků ČR;SsČR;1;716;0;0;
10;20;83;Moravané;Moravané;Moravané;M;1;083;0;0;
10;22;764;Národní socialisté - levice 21. století;Národní socialisté - levice 21. století;Nár.socialisté-levice 21.stol.;NÁR.SOC.;1;764;0;0;
10;26;88;NEZÁVISLÍ;NEZÁVISLÍ;NEZÁVISLÍ;NEZ;1;088;0;0;
10;30;144;Věci veřejné;Věci veřejné;Věci veřejné;VV;1;144;0;0;
10;43;47;Komunistická strana Čech a Moravy;Komunistická strana Čech a Moravy;Komunistická str.Čech a Moravy;KSČM;1;047;0;0;
10;44;700;SUVERENITA - Blok Jany Bobošíkové - ZMĚNA PRO JIŽNÍ MORAVU;SUVERENITA - Blok JB - ZMĚNA PRO JIŽNÍ MORAVU;SUVERENITA - Blok JB pro JMK;SBB+SDŽ;2;155,759;0;0;
10;48;659;TOP 09 a Starostové pro Jihomoravský kraj;TOP 09 a Starostové pro Jihomoravský kraj;TOP 09 a Starostové pro JMK;TOP+STAN;2;166,721;0;0;
10;51;5;Strana zelených;Strana zelených;Strana zelených;SZ;1;005;0;0;
10;60;7;Česká strana sociálně demokratická;Česká strana sociálně demokratická;Česká str.sociálně demokrat.;ČSSD;1;007;0;0;
10;65;736;REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA;REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA;REPUBL.STR.ČECH,MORAVY A SLEZ.;RSČMS;1;736;0;0;
10;70;53;Občanská demokratická strana;Občanská demokratická strana;Občanská demokratická strana;ODS;1;053;0;0;
10;77;714;Strana svobodných občanů;Strana svobodných občanů;Strana svobodných občanů;Svobodní;1;714;0;0;
10;80;156;Dělnická strana sociální spravedlnosti;Dělnická strana sociální spravedlnosti;Dělnic.str.sociální spravedl.;DSSS;1;156;0;0;
10;82;24;Konzervativní strana;Konzervativní strana;Konzervativní strana;KONS;1;024;0;0;
10;84;1;Křesťanská a demokratická unie - Československá strana lidová;Křesťan.a demokrat.unie-Českosl.strana lidová;Křesť.demokr.unie-Čs.str.lid.;KDU-ČSL;1;001;0;0;
10;92;172;NEZÁVISLÍ DEMOKRATÉ;NEZÁVISLÍ DEMOKRATÉ;NEZÁVISLÍ DEMOKRATÉ;NEZ/DEM;1;172;0;0;
10;93;720;Česká pirátská strana;Česká pirátská strana;Česká pirátská strana;Piráti;1;720;0;0;
11;2;700;SUVERENITA - Blok Jany Bobošíkové - ZMĚNA PRO OLOMOUCKÝ KRAJ;SUVERENITA - Blok JB - ZMĚNA PRO OLOMOUCKÝ KRAJ;SUVERENITA - Blok JB pro OlK;SBB+SDŽ;2;155,759;0;0;
11;5;55;Koruna Česká (monarchistická strana Čech, Moravy a Slezska);Koruna Česká (monarch.str.Čech, Moravy a Slezska);Koruna Česká (monarch.strana);KČ;1;055;0;0;
11;7;98;Volte Pravý Blok-stranu za ODVOLAT.polit.,NÍZKÉ daně,VYROVN.rozp.,MIN.byrokr.,SPRAV.just.,PŘÍMOU demokr. WWW.CIBULKA.NET;Volte Pravý Blok www.cibulka.net;Volte Pr.Blok www.cibulka.net;PB;1;098;0;0;
11;8;724;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;SPOZ;1;724;0;0;
11;16;716;Strana soukromníků České republiky;Strana soukromníků České republiky;Strana soukromníků ČR;SsČR;1;716;0;0;
11;20;83;Moravané;Moravané;Moravané;M;1;083;0;0;
11;22;764;Národní socialisté - levice 21. století;Národní socialisté - levice 21. století;Nár.socialisté-levice 21.stol.;NÁR.SOC.;1;764;0;0;
11;26;88;NEZÁVISLÍ;NEZÁVISLÍ;NEZÁVISLÍ;NEZ;1;088;0;0;
11;42;659;TOP 09 a Starostové pro Olomoucký kraj;TOP 09 a Starostové pro Olomoucký kraj;TOP 09 a Starostové pro Ol.k.;TOP+STAN;2;166,721;0;0;
11;43;47;Komunistická strana Čech a Moravy;Komunistická strana Čech a Moravy;Komunistická str.Čech a Moravy;KSČM;1;047;0;0;
11;60;7;Česká strana sociálně demokratická;Česká strana sociálně demokratická;Česká str.sociálně demokrat.;ČSSD;1;007;0;0;
11;65;736;REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA;REPUBLIKÁNSKÁ STRANA ČECH, MORAVY A SLEZSKA;REPUBL.STR.ČECH,MORAVY A SLEZ.;RSČMS;1;736;0;0;
11;70;53;Občanská demokratická strana;Občanská demokratická strana;Občanská demokratická strana;ODS;1;053;0;0;
11;77;714;Strana svobodných občanů;Strana svobodných občanů;Strana svobodných občanů;Svobodní;1;714;0;0;
11;80;156;Dělnická strana sociální spravedlnosti;Dělnická strana sociální spravedlnosti;Dělnic.str.sociální spravedl.;DSSS;1;156;0;0;
11;87;303;Koalice pro Olomoucký kraj společně se starosty;Koalice pro Olomoucký kraj společně se starosty;Koalice pro Ol.kr. se starosty;Koal_OlK;2;001,005;0;0;
11;89;163;NEZÁVISLÁ VOLBA;NEZÁVISLÁ VOLBA;NEZÁVISLÁ VOLBA;NV;1;163;0;0;
11;93;720;Česká pirátská strana;Česká pirátská strana;Česká pirátská strana;Piráti;1;720;0;0;
12;5;55;Koruna Česká (monarchistická strana Čech, Moravy a Slezska);Koruna Česká (monarch.str.Čech, Moravy a Slezska);Koruna Česká (monarch.strana);KČ;1;055;0;0;
12;6;700;SUVERENITA - Blok Jany Bobošíkové pro Zlínský kraj;SUVERENITA - Blok Jany Bobošíkové pro Zlínský kraj;SUVERENITA - Blok JB pro ZlK;SBB+SDŽ;2;155,759;0;0;
12;7;98;Volte Pravý Blok-stranu za ODVOLAT.polit.,NÍZKÉ daně,VYROVN.rozp.,MIN.byrokr.,SPRAV.just.,PŘÍMOU demokr. WWW.CIBULKA.NET;Volte Pravý Blok www.cibulka.net;Volte Pr.Blok www.cibulka.net;PB;1;098;0;0;
12;8;724;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;Strana Práv Občanů ZEMANOVCI;SPOZ;1;724;0;0;
12;20;83;Moravané;Moravané;Moravané;M;1;083;0;0;
12;22;764;Národní socialisté - levice 21. století;Národní socialisté - levice 21. století;Nár.socialisté-levice 21.stol.;NÁR.SOC.;1;764;0;0;
12;26;88;NEZÁVISLÍ;NEZÁVISLÍ;NEZÁVISLÍ;NEZ;1;088;0;0;
12;34;775;ZVUK 2012;ZVUK 2012;ZVUK 2012;ZVUK2012;1;775;0;0;
12;41;588;Lékaři a odborníci za ozdravení kraje;Lékaři a odborníci za ozdravení kraje;Lékaři a odbor. za ozdr. kraje;ZHN+Dokt;2;109,701;0;0;
12;43;47;Komunistická strana Čech a Moravy;Komunistická strana Čech a Moravy;Komunistická str.Čech a Moravy;KSČM;1;047;0;0;
12;46;772;HNUTÍ ODBORNÍKŮ ZA ZLÍNSKÝ KRAJ;HNUTÍ ODBORNÍKŮ ZA ZLÍNSKÝ KRAJ;HNUTÍ ODBORNÍKŮ ZA ZLÍN.KRAJ;HOZK;1;772;0;0;
12;51;5;Strana zelených;Strana zelených;Strana zelených;SZ;1;005;0;0;
12;53;600;Dělnická strana sociální spravedlnosti - STOP NEPŘIZPŮSOBIVÝM!;Děln.str.soc.spravedlnosti - STOP NEPŘIZPŮSOBIVÝM!;DSSS-STOP NEPŘIZPŮSOBIVÝM!;DSSS+SPE;2;156,761;0;0;
12;56;583;ZDRAVÝ KRAJ;ZDRAVÝ KRAJ;ZDRAVÝ KRAJ;MDS+ZH;2;068,752;0;0;
10;3;158;"Sdružení nestraníků";"Sdružení nestraníků";"Sdružení nestraníků";SN;1;158;0;0;
12;58;778;za Morální Očistu Regionu;za Morální Očistu Regionu;za Morální Očistu Regionu;M.O.R.;1;778;0;0;
